GP,MIN_PER_GAME,FGM_PER_GAME,FGA_PER_GAME,FG3M_PER_GAME,FG3A_PER_GAME,FTM_PER_GAME,FTA_PER_GAME,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST_PER_GAME,STL_PER_GAME,BLK_PER_GAME,TOV_PER_GAME,PF_PER_GAME,PTS_PER_GAME,PLAYER_NAME,SEASON_START_YEAR
59.686058,34.44681,7.8110085,16.824934,2.632275,6.8814945,2.7615972,3.3651798,0.7490881,3.5528007,4.296715,5.6513853,1.032742,0.44465142,2.2663283,1.8459008,20.979462,Jamal Murray,2025
18.743164,10.510437,1.262085,2.8891468,0.28334,1.023718,0.34221554,0.40677905,0.40280992,1.117349,1.3808882,1.1769674,0.37430474,0.06942928,0.5753646,0.9813603,3.1673803,Jamaree Bouyea,2025
29.014177,11.671632,1.7046068,4.3535795,0.9929638,2.8945014,0.47173154,0.58697784,0.2334466,1.3005338,1.5217638,0.9786157,0.33117032,0.09952256,0.48812187,0.8449708,4.67729,James Bouknight,2025
58.7797,31.411537,5.6267366,12.809824,2.4845955,6.8445597,3.9206076,4.310157,0.47365952,4.8368435,5.179262,7.487178,1.1218426,0.5653332,2.7649384,1.8246133,18.023132,James Harden,2025
14.125832,7.7114897,0.74439216,1.9400296,0.1495879,0.59085613,0.21448934,0.39540303,0.21717125,0.8239188,1.0009995,0.86048985,0.28276592,0.19813031,0.42407334,1.0721233,2.1336317,James Johnson,2025
52.375946,16.803265,3.1312475,5.755128,0.060431212,0.15491688,1.2279745,1.7800524,1.7288259,3.5434518,5.387805,0.90255225,0.22402799,0.658978,1.0489923,2.1575708,7.6282105,James Wiseman,2025
41.39397,14.465752,1.9199353,4.716647,0.7597787,2.2775772,0.63231605,0.8113582,0.4792695,1.8078525,2.2529352,1.3014928,0.48925734,0.29999593,0.70676655,1.2416674,5.2390223,Jarace Walker,2025
43.653996,16.21592,2.4083748,5.7267303,0.8039135,2.4046345,0.78883195,0.9483727,0.22918278,1.198361,1.4804134,2.6162739,0.66449326,0.13930628,1.0357357,1.3065747,6.49154,Jared Butler,2025
31.660418,12.592469,1.5129805,3.6656168,0.644558,1.8778727,0.4007269,0.59698296,0.5602964,1.7715051,2.2115192,0.719033,0.3164465,0.43420032,0.41249394,1.327539,4.3611174,Jared Rhoden,2025
61.133835,32.772053,7.7857323,16.335764,1.9167962,5.2598195,4.602025,5.787451,1.3584517,4.8430223,6.0231295,2.421054,1.0357519,1.6931498,2.2724743,3.2157736,21.917404,Jaren Jackson Jr.,2025
53.060574,19.748302,2.2408924,4.870901,0.33479226,1.1134737,0.82899225,1.3514454,1.6046169,3.6775122,5.352805,1.3534245,0.99581516,0.32480004,0.93904674,1.8049285,5.7662315,Jarred Vanderbilt,2025
66.04237,31.965431,6.1686563,11.667941,0.10253075,0.41859102,2.6611562,3.662842,2.9953346,7.1749344,10.236073,2.4765239,0.7042998,1.0822324,1.5339514,1.94952,15.29042,Jarrett Allen,2025
24.960442,11.6846075,1.475286,3.296912,0.2828163,0.9945326,0.38656664,0.57486236,0.52449584,1.3691422,1.8490856,1.5308931,0.40130147,0.15661338,0.5759561,0.920143,3.458455,Jason Preston,2025
38.905,16.034876,2.3726783,5.4671926,0.56716025,1.6806355,1.0986986,1.4257774,0.6677729,1.9419622,2.5793316,1.5184062,0.50393313,0.22148503,0.90785956,1.3849034,6.432372,Javon Freeman-Liberty,2025
46.105556,20.115608,2.8171573,5.8912535,0.7861531,2.0295053,0.71054906,1.01245,1.3098567,3.1158671,4.3326197,0.44213688,0.78637725,0.5936775,0.586217,1.6111574,7.5444684,Javonte Green,2025
19.781433,10.409904,1.3229741,3.1169767,0.3352067,1.1559637,0.45302606,0.62780297,0.38410574,1.0835456,1.4935303,0.9523904,0.3363004,0.121806175,0.5662831,0.95344746,3.352559,Javonte Smart,2025
52.715485,14.773653,1.9246786,3.8216758,0.088228256,0.27299714,1.0715657,1.5609465,1.2034097,2.3066144,3.4911962,0.7004484,0.42432573,0.5096945,0.70958483,1.7787962,5.0172534,Jaxson Hayes,2025
23.500853,10.024496,1.2025678,2.7869349,0.38627112,1.0824847,0.5485724,0.83596945,0.51838756,1.3267508,1.8985445,0.64322734,0.29420796,0.27819982,0.48664194,1.0896869,3.4196234,Jay Huff,2025
63.419724,35.106285,8.472392,17.71099,2.3354175,6.214843,3.5722752,4.2360625,1.0783193,4.8800755,5.832014,3.6844654,1.055146,0.5059536,2.3273358,2.4855304,22.590912,Jaylen Brown,2025
35.36659,13.968344,2.2314005,5.18414,0.75189686,2.317845,0.6359458,0.7669021,0.30256712,1.2414463,1.6627666,1.3483245,0.38800064,0.10514599,0.54963887,1.0553023,5.6340313,Jaylen Nowell,2025
54.499027,17.257072,2.0607407,4.821148,0.9264518,2.6439621,0.71547997,0.92481244,0.81475955,3.138689,3.971165,1.3916092,0.47080737,0.44350356,0.67693424,1.6567713,5.6514025,Jaylin Williams,2025
60.687134,34.040672,9.318956,18.860107,2.9609432,7.902414,5.712494,6.7198734,1.0654134,6.818366,7.6740255,5.2048125,0.97700906,0.6766316,2.829373,2.0316985,27.253489,Jayson Tatum,2025
28.784971,13.618336,1.6250368,3.7755737,0.6593759,1.9545963,0.431211,0.5254103,0.24217403,1.0959382,1.3787491,1.712469,0.50817937,0.061635256,0.5680741,0.74444664,4.357405,Jeff Dowtin Jr.,2025
51.79347,14.668585,1.7184982,4.3819284,0.64411575,1.6779394,0.8904198,1.2506618,0.47290397,1.5097017,2.0087566,0.7225493,0.2541536,0.24896552,0.5246748,1.1700346,5.968871,Jeff Green,2025
59.314262,30.773285,6.37897,13.835711,1.8742747,5.119165,3.965291,4.6337695,0.6814851,3.3779125,3.902266,2.448348,0.6658908,0.695772,1.725702,2.108357,18.377987,Jerami Grant,2025
38.890755,12.756174,1.7917054,3.9545572,0.58639216,1.6891334,0.59561515,0.87894666,0.9166772,2.1076472,3.065243,0.6597539,0.34297284,0.26480156,0.43793988,1.1161876,4.5391245,Jeremiah Robinson-Earl,2025
64.11861,29.980621,5.2514606,11.503165,1.1555477,3.3595123,1.8029532,2.398311,1.6723816,4.7068434,6.3621974,3.2448292,0.90282404,0.51618373,1.8586712,2.3005033,13.426977,Jeremy Sochan,2025
44.751244,12.682032,1.3150911,2.5236845,0.008359075,0.044065952,0.46668053,0.9335793,1.4450841,2.5517004,3.9757323,0.57614815,0.29560435,0.5580962,0.53571427,1.527791,3.000792,Jericho Sims,2025
27.382603,9.980209,1.3075498,2.9992328,0.197054,0.62604356,0.5803928,0.83601844,0.6050456,1.2884429,1.9274619,0.674458,0.287042,0.24010035,0.557641,1.1615027,3.3921762,Jermaine Samuels Jr.,2025
26.515783,11.265673,1.4165248,3.4278755,0.5419154,1.584372,0.6026499,0.7714237,0.3432659,1.1870497,1.563221,0.9856748,0.35013947,0.17020102,0.5533284,1.0140569,3.721437,Jerome Robinson,2025
32.64428,11.640716,1.5746603,3.9063652,0.582476,1.7924674,0.6194894,0.79809034,0.417871,1.3798593,1.7734869,0.89458525,0.36301267,0.20737,0.63889986,1.0468222,4.181223,Jett Howard,2025
55.546673,16.533878,2.1134284,5.038822,1.1618772,3.1475964,0.27242255,0.34091198,0.18670416,1.2293981,1.4174051,1.4728098,0.5528253,0.21271874,0.604026,1.179656,5.2576504,Jevon Carter,2025
61.973106,32.520256,5.889507,12.420595,0.839901,2.3687172,5.120596,5.9222965,1.2878361,3.8295212,4.8555303,4.8772674,1.299155,0.34701386,1.761669,1.0199771,17.946474,Jimmy Butler,2025
52.305782,15.06419,2.0288515,4.216958,0.20959541,0.55410784,0.89050794,1.3312354,1.3964477,2.1473465,3.5630653,0.788504,0.34563994,0.5199859,0.70057875,1.6150008,5.1990557,Jock Landale,2025
32.348457,13.266386,1.5259542,3.9407856,0.8999443,2.4665818,0.2843367,0.33642662,0.294361,1.3354443,1.6615064,0.8304771,0.3311202,0.122627944,0.4815539,1.2194598,3.9802117,Joe Harris,2025
46.62225,15.654764,1.373687,3.7485693,0.95841765,2.5448704,0.21928763,0.30689812,0.17011946,1.4982163,1.6830802,2.5002127,0.51717937,0.07790947,0.85051394,1.1708312,3.9109392,Joe Ingles,2025
65.91699,34.36772,10.394698,20.492474,1.214859,3.329237,8.266045,10.807496,2.1340265,8.653263,10.540285,5.0007954,1.1131356,1.5203769,3.4919941,2.7175398,30.436983,Joel Embiid,2025
62.57018,28.966337,5.458193,11.411808,1.2692041,3.505149,2.1175287,2.6630313,1.8847979,5.8841953,7.7048435,1.4531524,0.56866956,0.87999094,1.4045137,2.7338686,14.23321,John Collins,2025
56.126896,20.414722,1.7425091,3.8775172,0.7357447,2.207253,0.40692937,0.50194526,1.0526496,3.0743468,4.1677732,1.5688097,0.8615155,0.6351499,0.64235497,1.4487095,4.58648,John Konchar,2025
42.988365,15.434308,2.0779152,4.9057727,0.4400199,1.2800466,0.8123078,1.2644968,0.4822365,1.6368043,2.068048,1.4622718,0.47051862,0.2653523,0.8310564,1.2681801,5.354319,Johnny Davis,2025
36.53073,13.364756,1.8907655,4.7688,1.1833996,3.3931375,0.3530537,0.38825142,0.260238,1.3497078,1.5194488,0.92539716,0.35109836,0.09181589,0.40857458,1.0418754,5.5150127,Johnny Juzang,2025
65.08383,23.930737,4.284586,8.780132,0.43737447,1.33897,1.6217065,2.098073,2.083942,5.7888775,7.858319,1.6699746,0.3487688,0.6722188,1.4058992,2.6087399,10.738455,Jonas Valančiūnas,2025
48.32661,17.982203,2.6402948,5.049902,0.75963455,2.1265519,0.9451258,1.3660688,1.2070591,3.1832385,4.519966,0.86096215,0.7775844,0.98372644,0.5631118,1.2363781,6.8936357,Jonathan Isaac,2025
62.96045,29.755018,6.3604956,13.470318,1.0523608,2.9239984,3.4026,4.241614,1.2268991,3.7537768,4.9874544,2.5934649,0.81093794,0.48439872,1.8967329,2.33843,17.278694,Jonathan Kuminga,2025
37.37363,14.8392725,1.7447596,4.164297,0.7036792,2.1370494,0.57388425,0.78189516,0.6772469,1.9658341,2.6898317,1.3499303,0.5752486,0.44790846,0.6762589,1.3582528,5.1074095,Jontay Porter,2025
56.035725,28.179728,5.492255,12.108271,1.9340398,5.114566,2.1369033,2.5298178,0.7315141,2.3425531,2.9692385,3.6681113,0.58970004,0.13454875,1.9030362,1.5233183,14.501101,Jordan Clarkson,2025
24.422636,10.520981,1.3743324,3.3961308,0.38930562,1.1769359,0.59852135,0.77027154,0.41006124,1.1419011,1.5649514,0.9565635,0.3235837,0.14292559,0.6105004,1.0174074,3.8152194,Jordan Ford,2025
53.128708,19.000254,2.4732623,5.62654,0.7530484,2.2234292,0.7555948,0.9536556,1.0322433,2.774621,3.7936316,2.2140143,0.79619086,0.33714497,0.9214127,1.4797112,6.351413,Jordan Goodwin,2025
60.57184,20.397667,3.0587451,7.7068496,1.6381528,4.4450727,1.062255,1.264158,0.34855115,2.0680327,2.3874884,1.4673464,0.5140839,0.10098797,0.8529749,1.4190946,8.707478,Jordan Hawkins,2025
47.376274,15.824728,1.7554636,4.121585,0.7364172,2.035256,0.53614247,0.6625508,0.29133862,1.2825577,1.5138917,2.5244958,0.7305211,0.13481387,0.7190817,0.8389003,4.4661174,Jordan McLaughlin,2025
26.762062,10.137799,1.3565229,3.1566718,0.23314542,0.74212605,0.5973229,0.867692,0.601916,1.238052,1.8640689,0.6447468,0.29736066,0.1973826,0.5881156,1.1323563,3.5092626,Jordan Miller,2025
42.30892,14.528454,2.2454233,5.153247,0.9279034,2.6373384,0.6887312,0.7702602,0.5154185,1.9998044,2.662911,1.1642214,0.40470722,0.19799748,0.6602578,1.0010574,5.8775473,Jordan Nwora,2025
64.234604,31.085997,6.40689,14.720968,2.4573631,6.6063743,2.9496703,3.5319734,0.41348046,2.6562731,2.9734461,4.337275,0.9658151,0.29822522,2.252274,2.695742,18.535397,Jordan Poole,2025
30.56714,11.723788,1.3945434,3.2575743,0.37145633,1.165806,0.5072911,0.75623727,0.669344,1.6241612,2.3679605,0.73362887,0.40553093,0.23047361,0.56570643,1.2841979,3.6126995,Jordan Walsh,2025
56.52666,21.258497,2.834985,6.8310266,1.3843646,3.8844476,0.85034025,1.0905638,0.43809402,1.9092863,2.3158307,2.3032403,1.0120301,0.2251711,0.9709563,1.6425197,7.8321943,Jose Alvarado,2025
64.44745,29.365852,5.7530966,12.295622,1.3151116,3.6479712,1.4458013,1.966694,1.5117613,5.1419125,6.6395187,4.926603,0.70053715,0.52991694,2.1701732,1.6178676,14.595837,Josh Giddey,2025
58.63389,22.195242,2.9029114,6.9772534,1.1832063,3.2997122,0.86382943,1.1442392,0.58369756,2.313816,2.839407,1.951247,0.75486463,0.17145622,0.9986248,1.8504361,7.9420905,Josh Green,2025
67.94459,30.038921,3.4524376,8.033522,1.1025476,2.9642625,1.1498556,1.5812464,1.4214844,5.697606,7.1051235,3.7110834,0.9359114,0.25830638,1.4776112,2.1688533,9.759727,Josh Hart,2025
34.29605,11.901955,1.7225116,3.6980228,0.2843508,0.8867538,0.76699454,1.0723073,0.61954665,1.6321977,2.2586403,0.7991018,0.38904464,0.35382545,0.63645095,1.1432018,4.338469,Josh Minott,2025
55.481804,18.724476,2.0024843,4.6343217,0.64053017,1.8852867,1.3155698,1.8887422,1.082319,2.028592,3.109668,1.1311071,0.8012898,0.37195796,0.70448303,1.4670557,5.8958235,Josh Okogie,2025
49.05651,20.920158,2.9064512,6.771055,1.311214,3.7035599,0.7937111,1.1071622,0.42935598,1.9723396,2.4023204,1.9676714,0.68664986,0.28006187,0.843602,1.6096146,7.681773,Josh Richardson,2025
24.723146,11.650182,1.4457583,3.6494374,0.34714064,1.2611254,0.638952,1.0939807,0.5221051,1.3590126,1.7674532,1.5941046,0.332413,0.3208962,1.0388427,1.0897973,3.7251062,Joshua Primo,2025
61.033676,28.96307,4.482231,9.490786,1.6897483,4.467803,0.7253863,1.0959051,0.9646378,3.3469434,4.170523,4.4787593,1.0536324,0.5318556,1.6926576,1.6252203,11.151684,Jrue Holiday,2025
23.34034,9.355896,0.97116613,2.2516842,0.23082015,0.6434244,0.33924985,0.45258594,0.43143487,1.1376135,1.5995551,0.84379876,0.27967072,0.1355814,0.51112735,1.2031611,2.4355016,Juan Toscano-Anderson,2025
30.867064,11.92272,1.6056195,4.034539,0.5752642,1.7037551,0.58862233,0.78209376,0.46338612,1.2990435,1.7342567,0.9997881,0.36853543,0.1520825,0.6125167,1.1001948,4.4067006,Jules Bernard,2025
57.27314,20.095306,2.6260307,6.233823,1.3443204,3.7296405,0.94531524,1.0234114,0.67051566,2.339407,3.0269387,1.2225075,0.61162597,0.3772845,0.62705153,1.3980327,7.9140854,Julian Champagnie,2025
42.47512,12.864789,1.6944764,4.006578,0.44469956,1.3355325,0.7123333,1.0211354,0.60661644,1.5290662,2.0876808,0.8299725,0.38527328,0.27938706,0.67932165,1.3478842,4.5295467,Julian Phillips,2025
46.386856,15.300436,2.0980825,5.415438,1.0500634,2.9833307,0.7233919,0.86605906,0.26841885,1.5334826,1.7434491,1.3190715,0.46885172,0.16275218,0.72712785,1.2466497,5.948018,Julian Strawther,2025
58.30333,32.929558,7.841241,15.792092,1.7559967,5.0033755,4.6592503,5.5137815,1.8235369,7.157596,8.900827,5.032197,0.71152174,0.42661893,2.9014308,2.5459585,21.714323,Julius Randle,2025
34.767265,14.198702,2.0493464,4.6162124,0.80689514,2.36386,0.50639296,0.7565756,0.75930595,2.0049033,2.6833785,0.7883872,0.5133691,0.31826168,0.4238075,1.0737662,5.5387974,Justin Champagnie,2025
37.31498,13.600178,1.2274337,3.2125719,0.85010326,2.4906182,0.20244682,0.25870907,0.178756,1.1147748,1.3164151,0.8140304,0.4898598,0.21074471,0.33122492,1.0483537,3.4497871,Justin Holiday,2025
17.691296,8.956481,1.0235951,2.5411386,0.3437103,1.0686806,0.49395335,0.5873419,0.29102772,0.9436438,1.3156338,0.6426302,0.20336032,0.11728898,0.3788693,0.7515757,2.6316018,Justin Jackson,2025
29.71463,12.109712,1.2764136,2.9889355,0.46217793,1.305956,0.3414892,0.60727787,0.69930255,1.5831792,2.1908169,0.75838804,0.34783873,0.4344297,0.4685865,1.270756,3.5287166,Justin Minaya,2025
60.24204,27.211945,4.295506,8.571831,0.2726146,0.88556075,2.0550103,2.9793026,2.5886664,7.212754,9.733183,3.174816,0.9185338,0.8733167,2.1254203,3.243922,10.906357,Jusuf Nurkić,2025
50.080364,14.935831,2.0094097,4.277934,0.2835855,0.81963736,0.71206826,1.1001879,0.8809545,1.971701,2.9758756,0.7980368,0.3089535,0.3299628,0.57983434,1.4319863,5.0482006,KJ Martin,2025
20.183517,10.048021,1.2397593,3.265796,0.50611854,1.5448279,0.49771988,0.60863817,0.33672237,1.2031804,1.5649803,0.8618357,0.2924716,0.13231593,0.49633425,0.94470876,3.5983963,Kaiser Gates,2025
61.73726,32.376972,7.20479,14.673489,1.8739419,5.215425,3.958862,4.787217,1.605218,6.7218056,8.153553,3.6541243,0.738542,0.7766367,2.6714015,2.969259,19.686558,Karl-Anthony Towns,2025
60.31065,32.860283,7.9470253,16.50229,1.925734,5.155927,3.6103232,4.2576313,1.1175448,5.1305323,6.104874,3.644842,1.3419573,0.65679586,1.6997142,1.4583564,21.316185,Kawhi Leonard,2025
67.999596,32.299675,5.7040434,12.564107,2.2780476,6.1696057,1.6278111,1.8588741,1.2324767,3.9758239,5.1928377,1.6586534,0.9574648,0.65291667,1.0244237,2.3758323,15.024591,Keegan Murray,2025
42.105087,13.329511,1.47159,3.4231637,0.48161605,1.4557871,0.6001287,0.7614082,0.5372845,1.6436892,2.174283,0.68055785,0.38832232,0.27138007,0.3523506,0.81107974,3.9673057,Keita Bates-Diop,2025
61.958763,30.434513,6.1569157,13.269207,2.0009344,5.3781395,2.7923484,3.4001293,1.1532062,4.430786,5.55701,2.6755211,0.70670426,0.30350673,1.5384579,1.9883231,17.203629,Keldon Johnson,2025
60.856567,23.182177,2.533268,5.8909497,0.77330446,2.1395278,1.3317773,1.6937772,1.047254,3.545986,4.4869704,3.0692475,0.7718484,0.30031562,1.5486526,2.714627,7.473173,Kelly Olynyk,2025
62.94096,30.6605,5.5616207,12.123709,1.7260003,4.754786,2.3363488,2.8551247,1.1827065,3.7752092,4.817649,1.3845627,0.9758936,0.58262897,1.2116797,2.564769,15.105472,Kelly Oubre Jr.,2025
29.53064,11.41441,1.5317782,3.403747,0.18417764,0.6451363,0.6825366,0.989987,0.6073413,1.3046888,1.9423159,0.88450074,0.41257644,0.21172021,0.6876351,1.2683613,3.6780329,Kendall Brown,2025
32.066383,11.947374,1.9019212,4.129917,0.34320998,1.079123,0.8042279,1.1102235,0.6545952,1.5654888,2.1864693,1.2116201,0.4260773,0.18946221,0.6990645,1.2566276,4.9224014,Kenneth Lofton Jr.,2025
52.305725,16.294163,1.8984492,4.538582,0.8073186,2.2531314,0.22608554,0.34447622,0.8578603,2.207517,3.045812,1.1941822,0.5866209,0.19949643,0.546708,1.4779303,4.8164377,Kenrich Williams,2025
66.22662,27.168615,3.2271175,7.4937725,1.4504383,3.9396043,1.060844,1.3386426,0.39482105,2.0864315,2.5581048,1.984153,1.0232552,0.39639062,0.91190803,1.7698969,8.785244,Kentavious Caldwell-Pope,2025
52.900017,18.655743,1.9949101,5.1525054,1.1302481,3.2588687,0.64438224,0.8013121,0.5059293,1.8559885,2.4004517,1.3709643,0.7259658,0.3372477,0.68868273,1.6581684,6.1347885,Keon Ellis,2025
33.97242,13.567235,2.0115755,5.193939,0.8007103,2.5416567,1.047608,1.4185317,0.43393886,1.2396235,1.6352013,1.3168827,0.5289761,0.12592483,0.8256032,1.2023222,6.0007343,Keon Johnson,2025
40.960854,12.90841,1.7736871,4.1077414,0.6798637,1.9244345,0.5504494,0.82394886,0.55796313,1.5847719,2.1413815,0.89670575,0.38575152,0.24309236,0.51816726,1.1357191,4.4569497,Kessler Edwards,2025
60.759167,34.02235,9.118861,18.013704,2.033079,5.4342995,4.618709,5.421891,0.5907551,6.306185,6.5977917,5.0160494,0.8026273,1.0953135,2.6638637,1.8318416,24.815199,Kevin Durant,2025
59.716873,26.184853,4.25307,9.660795,2.0247822,5.3559365,0.69771206,1.0842867,0.59083414,2.7478597,3.2904477,2.7604039,0.8496908,0.3604954,1.1571935,2.0513232,11.398355,Kevin Huerter,2025
39.335304,13.773115,2.0304623,4.9102745,0.9480301,2.6971612,0.60362023,0.74858356,0.446095,1.7421969,2.1102386,0.6904906,0.34423697,0.18336888,0.52769,1.2988253,5.596138,Kevin Knox II,2025
44.250732,16.212523,2.1953993,4.6300983,1.2657518,3.4269686,1.180154,1.3008801,0.92511946,4.143586,4.998591,1.5753517,0.30078185,0.16812319,0.8578349,1.3661635,6.8409414,Kevin Love,2025
20.370113,9.08384,1.0108187,2.4859939,0.20859206,0.628602,0.45131612,0.7312652,0.5096682,1.0218859,1.5972407,0.69288814,0.24761915,0.18332504,0.5296027,1.1913866,2.8597736,Kevon Harris,2025
63.445457,18.296055,2.008543,3.7372751,0.01931715,-0.017338753,0.73062086,1.2278893,1.990364,3.7021465,5.803196,1.4472289,0.46834195,0.44690698,0.78024065,2.097168,4.8286448,Kevon Looney,2025
26.495829,10.2967825,1.2816675,3.0523248,0.24103215,0.7702121,0.5343691,0.7787508,0.5565642,1.1985391,1.7888132,0.8110982,0.31513092,0.1796533,0.60184973,1.1355458,3.3167896,Keyontae Johnson,2025
69.401024,29.807556,5.214735,12.70347,2.1097903,5.8010035,2.8219728,3.4768898,0.26962197,2.728369,3.1144311,4.7499447,0.7640979,0.084095985,2.347534,1.6166549,15.497852,Keyonte George,2025
55.41002,28.256535,4.9704304,11.09098,1.7469656,4.708677,1.7131138,2.0155375,0.63887477,3.6725712,4.1443963,4.437559,0.846119,0.23389955,2.0315182,2.220397,13.238712,Khris Middleton,2025
56.16044,24.567276,3.4900537,8.25823,0.9072894,2.7790327,1.0543568,1.3817123,0.37218535,2.4852276,2.8294733,4.709483,1.0667853,0.35936224,1.6866606,2.0214345,9.139591,Killian Hayes,2025
30.666529,12.304303,1.7854484,4.0858817,0.49565652,1.638701,0.7083636,0.8738692,0.34057933,1.1410074,1.5129311,1.6558821,0.43614992,0.101800084,0.6438832,0.8787061,4.2499166,Kira Lewis Jr.,2025
61.923103,28.667706,6.004328,13.057375,2.9804156,7.544725,1.3336489,1.6957253,0.41713434,2.5463374,3.1919465,2.097302,0.5736265,0.43248153,1.3104403,1.5758104,16.154762,Klay Thompson,2025
38.559925,11.8705015,1.4203665,3.503487,0.4469643,1.2638987,0.471066,0.6960368,0.5571655,1.3699312,1.9123377,0.87563634,0.36990178,0.2169914,0.5715239,1.2558591,3.8530984,Kobe Brown,2025
35.04682,13.793381,1.9867077,4.85882,0.7613788,2.2987044,0.61899596,0.7195245,0.39593768,1.6201162,1.9862425,1.3721242,0.45343632,0.23358601,0.6801337,1.2012289,5.3054543,Kobe Bufkin,2025
25.837072,13.799685,1.5076445,3.5199862,0.5646337,1.8128142,0.4049195,0.2605425,0.22199523,1.0510024,1.4342208,1.5911083,0.60426074,0.20722619,0.45847034,0.89203656,3.6342683,Kobi Simmons,2025
47.102314,18.477901,1.9928988,4.9255834,0.5175824,1.6134949,0.42949975,0.6476052,0.44409603,1.9618757,2.3932428,3.1391094,0.9192984,0.3063856,1.1772221,1.9000216,5.1735606,Kris Dunn,2025
57.431187,20.842392,2.5784373,6.3048005,0.95542,2.78098,0.8169852,1.1424541,1.0030093,2.4365408,3.4636896,1.4139574,0.75762767,0.34096864,0.8827049,1.6176935,7.100826,Kris Murray,2025
58.54033,30.687862,6.9523196,13.923225,1.8294756,5.0346656,4.087759,5.034134,1.5981146,6.033246,7.4225388,2.2573245,0.6614206,1.6370114,1.7177343,2.5729203,19.86839,Kristaps Porziņģis,2025
62.055794,22.200605,2.5100236,5.3526635,0.31897965,1.0058045,0.9488562,1.2109749,0.71385586,2.8457174,3.513504,3.4138796,0.9313263,0.5238751,1.1295761,1.602417,6.133691,Kyle Anderson,2025
60.44592,32.221474,7.8646593,16.404388,2.3647819,6.285032,2.8344727,3.206758,1.0237427,5.6686215,6.6634245,3.9969778,0.573555,0.6259479,2.3384442,2.0804362,20.60949,Kyle Kuzma,2025
55.82791,23.687216,1.9382313,4.9987154,1.3302813,3.6401935,0.78449094,1.0809172,0.46622914,2.3245995,2.5953186,3.531775,0.81990385,0.28217322,1.2173623,2.1681154,6.192412,Kyle Lowry,2025
61.273613,35.973793,8.677225,18.444324,2.9641876,7.667972,3.0962086,3.5624862,0.80626905,3.9483206,4.694969,5.037575,1.1455009,0.5553624,2.0349674,2.1411088,23.424637,Kyrie Irving,2025
57.598057,32.819206,8.45072,18.591553,3.1998942,8.851522,3.9200418,4.770998,1.1223975,4.552218,5.7149115,7.6863704,1.5492513,0.4379653,3.4329047,2.8500803,24.125145,LaMelo Ball,2025
43.86779,15.244299,2.3377554,4.955512,0.437077,1.3360322,0.91183114,1.1706097,0.8718955,2.2241395,3.0656896,0.6956351,0.4862914,0.40898284,0.5784104,1.3467543,5.8678966,Lamar Stevens,2025
44.969997,16.636623,2.3467834,5.5750504,1.2311258,3.4059,0.7438538,0.9289026,0.25623584,1.2310126,1.4796689,1.3121765,0.45992982,0.15673888,0.63701963,1.3688464,6.4145393,Landry Shamet,2025
49.51183,18.328083,1.9508471,4.1771746,0.37613353,1.1847463,0.604293,0.88789785,1.2602143,3.0628738,4.4000206,1.5063158,0.82902974,0.36026853,0.7327034,1.5715921,5.0031805,Larry Nance Jr.,2025
58.120834,31.774239,7.545409,15.3003645,2.8075316,7.518853,4.033402,4.6229773,1.5696571,6.038228,7.349816,2.4593697,0.72543323,0.5095357,1.5535631,1.8519582,21.908243,Lauri Markkanen,2025
57.592754,33.33137,8.810174,17.614021,2.0756762,5.704691,3.8248436,4.850378,0.9200012,6.515299,7.4034386,7.4819183,1.1159363,0.69599724,3.0636957,1.3057505,23.405336,LeBron James,2025
32.632126,12.048264,1.4557216,3.4883592,0.37266237,1.1498253,0.6187526,0.8566922,0.60532916,1.5691242,2.1493378,0.9059441,0.3685883,0.31696174,0.57404196,1.2285025,4.0252748,Leaky Black,2025
33.335426,11.255367,1.6069137,3.502291,0.26865682,0.86047244,0.6322772,0.9031235,0.66425717,1.5539879,2.220465,0.79190433,0.35576636,0.24432892,0.6240518,1.1613901,3.893097,Leonard Miller,2025
38.397614,13.925287,1.8586342,4.811649,0.9165693,2.6815362,0.67770666,0.9654592,0.4021334,1.5846024,1.989005,1.1864781,0.413679,0.10888097,0.6935499,1.1781858,5.5067835,Lester Quinones,2025
19.86319,10.720887,1.4121251,3.6459687,0.4804027,1.5884084,0.5920848,0.85326827,0.31058198,0.9954076,1.2833619,1.2772648,0.32780796,0.089674294,0.6699241,0.9000453,4.013302,Lindell Wigginton,2025
34.15114,12.140696,1.6140071,3.9310424,1.0584277,2.9371405,0.30116916,0.38839006,0.29194194,1.3508589,1.5880427,0.847484,0.34701276,0.17152572,0.3506989,0.9103141,4.604784,Lindy Waters III,2025
53.168427,19.934267,3.6229951,8.137939,1.7210827,4.635385,1.019489,1.275137,0.19132847,1.9128833,2.0834656,1.3853632,0.5198595,0.2709967,0.84030604,1.2597164,9.752799,Lonnie Walker IV,2025
67.656395,29.183094,4.1549573,9.500156,1.8646379,4.951981,1.7875754,2.294826,0.9354383,2.9521844,3.7937,1.5807346,0.94273245,0.47937977,1.1053315,2.6324239,11.984116,Luguentz Dort,2025
59.640156,35.43224,10.381641,21.924881,3.4898639,9.632296,6.811116,8.445315,1.0002947,7.219322,8.02914,9.366437,1.2278043,0.67467153,4.414624,2.107174,31.773123,Luka Dončić,2025
